关键词,职位,薪资,城市,公司,经验,学历,所属专业,公司规模,在招职位数,职位描述
护理专业,头皮护理师,4-8K,北京,北京嘉柏丝科技有限公,经验不限,学历不限,护理专业,0-20人,1,
护理专业,实习CRC/临床协调员,130-140元/天,北京,精诚CRO,,大专,护理专业,100-499人,13,
护理专业,建筑电气专业负责人,7-8K,北京,建研院设计院,5-10年,本科,其他,,,
护理专业,油气田开发专业工程师,15-20K,北京,麦基克科技,3-5年,本科,其他,,,
护理专业,内科医生,8-12K,北京,华光明天,5-10年,大专,其他,,,
护理专业,航空专业教师,4-6K,北京,新霖时创,1-3年,大专,其他,,,
护理专业,临床研究,7-9K,北京,普蕊斯,经验不限,大专,护理专业,1000-9999人,1713,
护理专业,养老护理员,6-7K,北京,北京中青家政有限公司,1年以内,学历不限,智慧健康养老服务与管理专业,20-99人,2,
护理专业,养老护理员,5-10K,北京,健荣康辅,经验不限,初中及以下,智慧健康养老服务与管理专业,20-99人,4,
护理专业,护理员,4-8K·13薪,北京,北京常伴陪护技术,经验不限,学历不限,护理专业,0-20人,4,
护理专业,大数据技术专业讲师,12-20K,北京,北网,5-10年,硕士,智慧健康养老服务与管理专业,500-999人,5,
护理专业,安装专业造价工程师,9-13K,北京,中泰百聪,5-10年,大专,其他,,,
护理专业,土建、通信专业监理工程师,4-5K,北京,北京诚公管理咨询,3-5年,大专,其他,,,
护理专业,北京法娅梵克家居...招聘木工,5-10K,北京,北京法娅梵克家居...,3-5年,学历不限,其他,,,
护理专业,护理站站长,6-11K,北京,沃姆健康科技,1-3年,大专,护理专业,0-20人,2,
护理专业,艺术类和设计类专业实习生两名,100-120元/天,北京,中捷当代美术馆,,本科,其他,,,
护理专业,养老护理员,4-6K,北京,椿萱茂康养,经验不限,学历不限,智慧健康养老服务与管理专业,10000人以上,93,
护理专业,跆拳道专业竞技教练,8-13K,北京,毅动体育,1-3年,大专,其他,,,
护理专业,朗诵主播（带量型/专业型/教学型）,30-40K,北京,开开华彩,经验不限,学历不限,其他,500-999人,128,
护理专业,理工类专业课-兼职编辑,1000-6000元/月,北京,时代云图,经验不限,本科,其他,,,
护理专业,护老保姆养老护理员,5-8K,北京,北京众帮大成家政服务,1-3年,初中及以下,智慧健康养老服务与管理专业,0-20人,7,
护理专业,电气专业实习生,100-200元/天,北京,国能通惠,,硕士,其他,,,
护理专业,空乘专业毕业 售楼处管家,7-9K,北京,大鼎(北京),经验不限,大专,现代家政服务与管理专业,100-499人,11,
护理专业,大数据专业方案产品经理,30-40K,北京,联想弘扬,经验不限,本科,智慧健康养老服务与管理专业,100-499人,91,
护理专业,护工/养老护理员,5-9K,北京,富喜惠安家政,经验不限,学历不限,智慧健康养老服务与管理专业,0-20人,2,
护理专业,测试工程师（学信本、计算机专业）,8-10K,北京,北京易米智控科技,1-3年,本科,其他,,,
护理专业,养老护理员,4-5K,北京,张镇天天禧养老,经验不限,学历不限,智慧健康养老服务与管理专业,20-99人,1,
护理专业,高端专业店招聘美容师,8-13K,北京,伊娜素肌,1-3年,学历不限,其他,,,
护理专业,电动化专业总师【北京-悬架方向】,60-90K,北京,某互联网公司,10年以上,博士,其他,,,
养老护理,养老院社区招护理员8000+,8-12K,北京,北京和顺亿家家政服务,经验不限,学历不限,护理专业,,,
养老护理,8800养老院急招大量护理员,7-12K,北京,北京溶海科技有限公司,经验不限,学历不限,护理专业,0-20人,46,
养老护理,北京高端养老院零基础招养老护理员9500+,9-13K,北京,丰和艺佳,经验不限,学历不限,智慧健康养老服务与管理专业,0-20人,41,
养老护理,高端养老院招聘养老护理员,6-8K,北京,福胜家政,经验不限,学历不限,智慧健康养老服务与管理专业,20-99人,133,
养老护理,8800招聘国企养老院护工,8-12K,北京,北京斓馨家政有限公司,经验不限,学历不限,护理专业,20-99人,111,
养老护理,急招养老护理员,10-12K,北京,北京家服科技有限公司,经验不限,学历不限,智慧健康养老服务与管理专业,20-99人,108,
养老护理,养老院招护理员（不限经验）,10-14K,北京,宝贝多多家政服务,经验不限,学历不限,护理专业,0-20人,28,
养老护理,国企养老院招护工、养老护理员五险一金,7-9K,北京,悦来家福,经验不限,学历不限,智慧健康养老服务与管理专业,0-20人,9,
养老护理,养老院社区招护理员阿姨,8-10K,北京,成联培,经验不限,学历不限,护理专业,20-99人,8,
养老护理,高端养老院招护工  不做饭不做家务  可新手,6-9K,北京,北京茉莉家家政服务,经验不限,学历不限,智慧健康养老服务与管理专业,100-499人,13,
养老护理,国企养老院招护理员（不限经验）,7-12K,北京,北京重阳家政服务...,经验不限,学历不限,护理专业,0-20人,10,
养老护理,新开养老院高工资急招员工,7-9K,北京,和到家,经验不限,学历不限,其他,20-99人,27,
养老护理,招养老护理员七千可小白,7-12K,北京,北京鲸华家庭服务,经验不限,学历不限,智慧健康养老服务与管理专业,100-499人,104,
养老护理,招聘养老护理员不看学历,7-9K,北京,尚乐居家政,经验不限,学历不限,智慧健康养老服务与管理专业,,,
养老护理,养老护理员,4-9K,北京,北京汇杰家政有限公司,经验不限,学历不限,智慧健康养老服务与管理专业,,,
养老护理,养老护理员,5-6K,北京,知护养老,1年以内,高中,智慧健康养老服务与管理专业,20-99人,17,
养老护理,诚聘养老护理护工,10-12K,北京,北京美丽家政服务...,经验不限,学历不限,智慧健康养老服务与管理专业,0-20人,16,
养老护理,国企养老院急招新手护工8000,8-10K,北京,优乐佳家政,经验不限,学历不限,护理专业,20-99人,91,
养老护理,薪资7000急招养老护理员/护工,8-13K,北京,北倍家政,1-3年,初中及以下,智慧健康养老服务与管理专业,0-20人,10,
养老护理,9000养老院急招大量护理员,9-10K,北京,北京兰洁保洁,经验不限,学历不限,护理专业,20-99人,58,
养老护理,招聘养老护理护工,7-12K,北京,军友家政,经验不限,初中及以下,智慧健康养老服务与管理专业,0-20人,26,
养老护理,急招干休所照顾老人,7-8K,北京,北京鲲鹏祥和家政服务,经验不限,学历不限,其他,500-999人,14,
养老护理,养老护理员,8-12K,北京,长沙美鹅臻享家政,经验不限,学历不限,智慧健康养老服务与管理专业,10000人以上,309,
养老护理,养老驿站直聘养老护理员，接受新手,8-11K,北京,生活管家健康管理,经验不限,学历不限,智慧健康养老服务与管理专业,100-499人,36,
养老护理,养老护理员（提供住宿+员工食堂）,7-10K,北京,吉星生活,经验不限,学历不限,智慧健康养老服务与管理专业,20-99人,6,
养老护理,老干部退休中心急要养老护理员6000-8000,8-10K,北京,北京馨安家政服务,经验不限,学历不限,智慧健康养老服务与管理专业,0-20人,4,
养老护理,部队医院整形医院高端养老院护理员,7-11K,北京,北京濡意信息技术公司,经验不限,学历不限,智慧健康养老服务与管理专业,20-99人,4,
养老护理,养老护理员,6-10K,北京,北京金圣好家政服...,经验不限,学历不限,智慧健康养老服务与管理专业,20-99人,6,
养老护理,五星级养老院招聘养老护理员 接受新手,5-8K,北京,惠缘家政,经验不限,学历不限,智慧健康养老服务与管理专业,0-20人,13,
养老护理,养老护理员,6-9K,北京,北京慷美家福,经验不限,学历不限,智慧健康养老服务与管理专业,20-99人,8,
养老护理,北京嘉禾丽锦家政服务招聘收纳师,6-9K,北京,北京嘉禾丽锦家政服务,经验不限,学历不限,现代家政服务与管理专业,100-499人,106,
养老护理,7000-12000诚聘养老护理员,7-12K,北京,北京匠多多科技服务,经验不限,学历不限,智慧健康养老服务与管理专业,20-99人,18,
养老护理,养老护理师,9-12K,北京,合力艺佳家政,经验不限,学历不限,智慧健康养老服务与管理专业,0-20人,6,
养老护理,国企养老院招护理员（不限经验）,7-12K,北京,北京凯诺睿麟科技,经验不限,学历不限,护理专业,0-20人,11,
养老护理,养老护理员,6-9K,北京,北京六六家政服务,经验不限,学历不限,智慧健康养老服务与管理专业,0-20人,3,
养老护理,养老院社区招护理员,8-10K,北京,盛世家宝,经验不限,学历不限,护理专业,20-99人,19,
养老护理,养老院院长,25-35K,北京,北京某大型医疗健康上市公司,经验不限,大专,智慧健康养老服务与管理专业,,,
养老护理,急聘养老护理员,7-12K,北京,北京冠领智家教育科技,经验不限,学历不限,智慧健康养老服务与管理专业,20-99人,25,
养老护理,高薪诚聘养老院医院护理员，接受新手,7-9K,北京,北京市运佳佳家政服务,经验不限,学历不限,护理专业,20-99人,83,
养老护理,高薪聘请养老护理员,6-10K,北京,旭辉顺意科技,1-3年,学历不限,智慧健康养老服务与管理专业,100-499人,48,
养老护理,天津大型养老院招聘护工，护理员,5-7K,北京,北京延年益寿健康科技,经验不限,学历不限,护理专业,100-499人,41,
养老护理,急招三甲医院护工、干休所护理员,5-12K,北京,北京中享家政,经验不限,初中及以下,护理专业,20-99人,11,
养老护理,国企养老院急招新手护工8000,7-9K,北京,暖馨媛,经验不限,学历不限,护理专业,,,
养老护理,养老护理员,5-6K,北京,北京同仁堂同悦养老,1-3年,初中及以下,智慧健康养老服务与管理专业,0-20人,4,
养老护理,养老服务专员,8-13K,北京,康尔泰,经验不限,大专,智慧健康养老服务与管理专业,100-499人,13,
养老护理,8900养老护理员,6-9K,北京,星喵国际家政服务,经验不限,学历不限,智慧健康养老服务与管理专业,20-99人,10,
养老护理,养老护理员,14-18K,北京,北京乐益佳家政,经验不限,大专,智慧健康养老服务与管理专业,100-499人,2,
养老护理,养老院直聘护理员-五险一金包食宿,5-8K,北京,幸福里养老中心,经验不限,中专/中技,护理专业,100-499人,6,
养老护理,8000高端养老院招护工,8-12K,北京,北京幸运一家月嫂...,经验不限,学历不限,智慧健康养老服务与管理专业,,,
养老护理,养老护理员,7-12K,北京,北京育方健康管理,1-3年,学历不限,智慧健康养老服务与管理专业,0-20人,8,
养老护理,养老院社区招护理员,7-9K,北京,北京灿岚家政服务...,经验不限,学历不限,护理专业,0-20人,2,
养老护理,急养老院护理员,5-8K,北京,北京好药师康信堂医药,经验不限,初中及以下,护理专业,20-99人,22,
养老护理,丰台区养老护理员,6-9K,北京,北京好运生活家政服务,经验不限,学历不限,智慧健康养老服务与管理专业,20-99人,6,
养老护理,高端养老护理员,6-8K,北京,北京易家美家政,1年以内,学历不限,智慧健康养老服务与管理专业,20-99人,40,
养老护理,养老院院长,12-17K,北京,爱侬养老,1年以内,大专,智慧健康养老服务与管理专业,100-499人,2,
养老护理,养老院护理员,5-6K,北京,福恩养老护理服务,1-3年,学历不限,护理专业,20-99人,8,
养老护理,养老护工,7-9K,北京,北京臻爱护老健康...,经验不限,学历不限,护理专业,20-99人,3,
养老护理,养老护理员,4-6K,北京,北京中经城投健康...,经验不限,高中,智慧健康养老服务与管理专业,20-99人,4,
养老护理,居家养老护理员,5-10K,北京,精心康护,1-3年,学历不限,智慧健康养老服务与管理专业,100-499人,3,
养老护理,护工主管（养老机构）,5-8K,北京,银色年华,1-3年,大专,护理专业,100-499人,8,
养老护理,敬老院招养老护理员8000,8-12K,北京,北京纳德家政服务,经验不限,学历不限,智慧健康养老服务与管理专业,20-99人,10,
养老护理,护工/护理员主管(养老院),5-6K,北京,椿萱茂康养,经验不限,学历不限,护理专业,10000人以上,93,
养老护理,养老护理员,6-7K,北京,万物云,经验不限,学历不限,智慧健康养老服务与管理专业,10000人以上,3100,
养老护理,养老护理员,6-7K,北京,国投颐康,3-5年,大专,智慧健康养老服务与管理专业,100-499人,11,
养老护理,诚聘养老护理员，接受新手,5-8K,北京,北京爱之缘家政,经验不限,学历不限,智慧健康养老服务与管理专业,20-99人,11,
养老护理,养老院护工,6-8K,北京,源汇家政,经验不限,学历不限,护理专业,100-499人,10,
养老护理,养老护理员,6-9K,北京,北京天华德沣生活服务,经验不限,初中及以下,智慧健康养老服务与管理专业,20-99人,3,
养老护理,养老院院长,7-9K,北京,中磊培训,5-10年,大专,智慧健康养老服务与管理专业,0-20人,2,
养老护理,养老院直招白班养老护理员保姆护工,4-6K,北京,天宫院养老照料中心,经验不限,学历不限,智慧健康养老服务与管理专业,0-20人,5,
养老护理,护理员,7-8K,北京,北京孝馨鸿润养老服务,1-3年,初中及以下,护理专业,0-20人,4,
养老护理,养老护理员,5-7K,北京,寿山福海集团,经验不限,学历不限,智慧健康养老服务与管理专业,100-499人,34,
养老护理,高端养老院护工,6-7K,北京,黑马家政,1-3年,学历不限,智慧健康养老服务与管理专业,20-99人,23,
养老护理,养老护理员,5-6K,北京,北京市海淀区田村...,经验不限,初中及以下,智慧健康养老服务与管理专业,20-99人,2,
养老护理,养老护理员,4-9K,北京,北京都市丽人家政服务,经验不限,学历不限,智慧健康养老服务与管理专业,20-99人,2,
养老护理,养老管家-护理员-小时制,3-8K,北京,倍孝顺科技,1-3年,学历不限,护理专业,20-99人,3,
